thread_id,inbound_tweet_id,inbound_author_id,inbound_text,inbound_created_at,brand_tweet_id,brand_author_id,brand_reply_text,brand_created_at,inbound_datetime,month_key,intent
489608_25953,489608,231607,"@116333 What happens to technical support in Brazil? They lied to me! Of all the companies the only one not expecting this was @115858 . @AppleSupport Brazil fail! repair number D251464272. I am very very disappointed. But that's my problem, said Apple Brazil.",Fri Dec 01 15:46:37 +0000 2017,489607,AppleSupport,@231607 Thanks for reaching out to us. We're always happy to help. Send us a DM with more details. We'd be happy to look into this with you there. https://t.co/GDrqU22YpT,Fri Dec 01 16:36:00 +0000 2017,2017-12-01 15:46:37+00:00,2017-12,general_complaint_store
2753638_192298,2753638,339332,"@AppleSupport I’ve just plugged another set of earphones in, and so far there been no random activation of the voice control!",Tue Nov 21 01:57:43 +0000 2017,2756176,AppleSupport,@339332 Let's look more into those specific headphones then. Please send us a DM with the current country you're in. https://t.co/GDrqU22YpT,Tue Nov 21 02:02:30 +0000 2017,2017-11-21 01:57:43+00:00,2017-11,other
2525515_178344,2525515,719143,@AppleSupport I did the update today and still seeing the weird symbols :/,Thu Nov 16 03:44:55 +0000 2017,2525517,AppleSupport,"@719143 We know how important it is for your keyboard to work as expected and we're happy to do everything we can to help. To continue, please DM us with the country where you're located and the device model you're using. https://t.co/GDrqU22YpT",Thu Nov 16 04:33:27 +0000 2017,2017-11-16 03:44:55+00:00,2017-11,software_update_os
1998832_132439,1998832,409771,@AppleSupport every time I️ type “I” this box and an ! pops up. How Can I fix this?,Thu Nov 02 17:42:44 +0000 2017,1998831,AppleSupport,@409771 Thanks for reaching out! We'll provide as much information as we can about the keyboard. Send us a DM to get started. https://t.co/GDrqU22YpT,Thu Nov 02 20:00:43 +0000 2017,2017-11-02 17:42:44+00:00,2017-11,other
1241789_70626,1241789,411291,"@AppleSupport Today, my move streak in the activity app shows 0 days even though I've closed all rings 30 days in a row. How do I fix?",Wed Oct 25 22:32:24 +0000 2017,1241788,AppleSupport,@411291 Let's see what we can do to help. What watchOS version are you currently running? Let us know in DM. https://t.co/GDrqU22YpT,Wed Oct 25 22:42:29 +0000 2017,2017-10-25 22:32:24+00:00,2017-10,other
1571024_91027,1571024,247982,@AppleSupport Does Face ID’s infrared damage eyes if used constantly during the day?,Sat Nov 04 11:13:26 +0000 2017,1571022,AppleSupport,@247982 We're here to help. You can learn more about Face ID here: https://t.co/w0GFEbuI3a,Sat Nov 04 17:16:00 +0000 2017,2017-11-04 11:13:26+00:00,2017-11,other
2294303_159704,2294303,601959,@AppleSupport why can’t I curate who gets to publish in my newsfeed? Why is @136083 giving 💩News coverage? https://t.co/H8BgeGRVbj,Thu Oct 19 19:45:24 +0000 2017,2294301,AppleSupport,@601959 We're happy to help. Let's start here: https://t.co/oTuaMqVI3r,Thu Oct 19 20:08:32 +0000 2017,2017-10-19 19:45:24+00:00,2017-10,other
360743_19003,360743,201419,@123765 @AppleSupport @115858 why is this happening? https://t.co/Ck5Ppg8uhf,Sun Oct 08 14:28:56 +0000 2017,360740,AppleSupport,@201419 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT,Sun Oct 08 17:12:35 +0000 2017,2017-10-08 14:28:56+00:00,2017-10,other
2949631_202501,2949631,814582,@115858 @AppleSupport is no help. Over an hour of them transferring me to every department possible and no one knew how to help me over the simplest issue. #ridiculous,Wed Nov 29 16:27:33 +0000 2017,2949630,AppleSupport,@814582 Send us a DM and let us know more details on the exact issue. We'll look into it. https://t.co/GDrqU22YpT,Wed Nov 29 16:45:00 +0000 2017,2017-11-29 16:27:33+00:00,2017-11,network_connectivity
1677032_101942,1677032,510113,"@AppleSupport Since I did the update, all of my apps are freezing, crashing and being super slow. Also I can’t see certain emojis, random questions marks",Mon Nov 06 19:23:03 +0000 2017,1677034,AppleSupport,"@510113 So we can get a better idea of what we're working with, can you tell us which device and OS version you're using?",Mon Nov 06 21:19:29 +0000 2017,2017-11-06 19:23:03+00:00,2017-11,software_update_os
979184_55205,979184,352213,@AppleSupport Received new phone through upgrade program Sep25. Wife has called Apple 5x and stores 2x and has no way to send iphone 8 back.,Wed Oct 11 19:39:49 +0000 2017,979183,AppleSupport,@352213 We're here to help. We want to get you pointed in the right direction. Contact our Sales Team here: https://t.co/8yjRd1Xo0i,Wed Oct 11 20:04:30 +0000 2017,2017-10-11 19:39:49+00:00,2017-10,other
1644519_98745,1644519,502551,@AppleSupport @115858 can we sort out this predictive text issue I’m getting frustrated every time I️ write I️ it’s annoying ! #apple,Sun Nov 05 23:43:36 +0000 2017,1644518,AppleSupport,@502551 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 01:27:00 +0000 2017,2017-11-05 23:43:36+00:00,2017-11,other
295929_15018,295929,186474,Cometí el grave error de actualizar el software. Ahora todo es lento y la pila no dura nada. Gracias @115858 @AppleSupport #MyLastiPhone,Fri Oct 06 15:46:18 +0000 2017,295927,AppleSupport,@186474 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Fri Oct 06 18:24:27 +0000 2017,2017-10-06 15:46:18+00:00,2017-10,other
2893407_199178,2893407,301709,"@AppleSupport ios11.1.2 is causing freezing, apps not able to open and touch screen not working. Even since 11 was downloaded there have been issues. Can you advise? #ios11 #apple #appleproblems",Tue Nov 28 14:22:36 +0000 2017,2893406,AppleSupport,"@301709 We can certainly advise on this. Does it seem to freeze when trying to open certain apps? If so, could you let us know which ones? Reply via DM and we'll get started. https://t.co/GDrqU22YpT",Tue Nov 28 15:17:32 +0000 2017,2017-11-28 14:22:36+00:00,2017-11,software_update_os
2272012_155920,2272012,660962,@AppleSupport why do I have to enter my debit card info to download FREE apps????,Thu Oct 19 17:52:27 +0000 2017,2272011,AppleSupport,@660962 Thanks for reaching out. We would love to help you. Please click here for support: https://t.co/wptMST6TxU,Thu Oct 19 18:30:37 +0000 2017,2017-10-19 17:52:27+00:00,2017-10,other
639767_35919,639767,271750,"#iOS11 is so full of bugs... unbelievable. In addition to all the freezes, delays, unresponsiveness and faulty transitions, one of the worst I'm encountering is also the hotspot turning itself on at random times. #Apple @AppleSupport",Wed Nov 22 19:47:36 +0000 2017,639765,AppleSupport,@271750 We know how important it is to have your iPhone working as expected. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Wed Nov 22 20:02:00 +0000 2017,2017-11-22 19:47:36+00:00,2017-11,software_update_os
1505587_86009,1505587,469424,@AppleSupport Yes iPhone 7+ too,Sat Nov 04 04:45:25 +0000 2017,1505589,AppleSupport,@469424 Got it. Let's disconnect your AirPods from both devices and then test them with the iPhone X. Let us know the status.,Sat Nov 04 14:49:01 +0000 2017,2017-11-04 04:45:25+00:00,2017-11,other
1540562_88753,1540562,477446,"@AppleSupport Yes can play it on my MacBook, tried to sync song via iTunes from MacBook onto my phone but this did not work either.",Sat Nov 04 16:18:42 +0000 2017,1540564,AppleSupport,@477446 Are you a member of Apple Music? Send us a DM please. https://t.co/GDrqU22YpT,Sat Nov 04 20:22:29 +0000 2017,2017-11-04 16:18:42+00:00,2017-11,other
1018837_57790,1018837,361072,The new @AppleSupport iOS messing with my Touch ID. Can’t even reset it now. https://t.co/9ZkPCyzHsi,Sun Oct 22 21:11:23 +0000 2017,1018835,AppleSupport,"@361072 We want to help you with Touch ID. DM us, and let us know what happens when you try to use it. https://t.co/GDrqU22YpT",Sun Oct 22 22:09:49 +0000 2017,2017-10-22 21:11:23+00:00,2017-10,software_update_os
2949625_202497,2949625,416260,@AppleSupport I've tried Turn off and restart iMessage and FaceTime. But it's still waiting for activation.,Wed Nov 29 16:49:47 +0000 2017,2949627,AppleSupport,"@416260 How long has it been saying ""waiting for activation""?",Wed Nov 29 17:14:36 +0000 2017,2017-11-29 16:49:47+00:00,2017-11,software_update_os
2925647_201272,2925647,809493,"Hi, @AppleSupport. Ever since the latest iOS update, my autocorrect keeps changing “we” to “W.E”. How do I stop this?",Wed Nov 29 03:15:00 +0000 2017,2925646,AppleSupport,@809493 We'd like to better understand what's going on to see how we can help. Please DM us more details about your device and the issue in DM here: https://t.co/GDrqU22YpT,Wed Nov 29 03:25:00 +0000 2017,2017-11-29 03:15:00+00:00,2017-11,software_update_os
1691841_103806,1691841,513545,How do you make podcasts under the same show play continuously?! @AppleSupport @318 #help,Mon Nov 06 18:46:19 +0000 2017,1691840,AppleSupport,@513545 We can offer some guidance. This article goes over how to customize playback settings: https://t.co/gQVExEKnrj,Mon Nov 06 20:49:51 +0000 2017,2017-11-06 18:46:19+00:00,2017-11,other
648553_36518,648553,274129,"Logic X is quite mess-up on this Mac. I need to reboot the whole computer every time I install a new AU, otherwise Logic doesn’t recognise it. Anyone have any idea why? @AppleSupport ?",Wed Nov 22 18:55:07 +0000 2017,648552,AppleSupport,@274129 Thank you for contacting us. We want to get you to the right place. Use this link to reach out to our Logic team: https://t.co/IBIY3vMgPj They'll be able to assist you from there.,Wed Nov 22 19:10:00 +0000 2017,2017-11-22 18:55:07+00:00,2017-11,software_update_os
1425166_80507,1425166,451105,@AppleSupport how are 3-hour old notifications not “old notifications” that I can clear all at once? Remember when I could do that in iOS10?,Mon Oct 16 17:27:23 +0000 2017,1425165,AppleSupport,"@451105 We can help, take a look here: https://t.co/2txgOv5s2M",Mon Oct 16 18:02:01 +0000 2017,2017-10-16 17:27:23+00:00,2017-10,software_update_os
1294331_72949,1294331,216977,@AppleSupport I lock it and sometimes that doesn’t work. Other times I just let it sit . I’m using 11.0.2,Tue Oct 17 19:04:37 +0000 2017,1294333,AppleSupport,"@216977 After you make sure you have a backup, go ahead and update to iOS 11.0.3 and see if it that helps.",Tue Oct 17 19:35:00 +0000 2017,2017-10-17 19:04:37+00:00,2017-10,software_update_os
247065_12130,247065,174687,@AppleSupport After updating to iOS 11 why my wifi getting automaticlly on.?,Thu Oct 05 14:59:37 +0000 2017,247063,AppleSupport,"@174687 We'd love to answer that question. Are you controlling Wi-Fi through the Control Center, but seeing it on in Settings still?",Thu Oct 05 15:57:29 +0000 2017,2017-10-05 14:59:37+00:00,2017-10,network_connectivity
2478973_174714,2478973,708461,"@115858 @AppleSupport when are you going to fix iOS 11 it’s literally turned every single phone into a laggy, slow pile of cow shit. Like you’ve literally broken all of our phones.",Wed Nov 15 10:31:47 +0000 2017,2478972,AppleSupport,@708461 We'd like to hear more about what's going on. Have you noticed issues with any particular apps? Please DM us about the issues you're experiencing and we'll go from there. https://t.co/GDrqU22YpT,Wed Nov 15 15:08:36 +0000 2017,2017-11-15 10:31:47+00:00,2017-11,software_update_os
2779345_193541,2779345,776317,@AppleSupport https://t.co/xOpJbZ3L3l,Tue Nov 21 16:16:20 +0000 2017,2779347,AppleSupport,@776317 Thank you. Please DM us via the following link with the current software version you are running on your device. https://t.co/GDrqU22YpT,Tue Nov 21 16:42:00 +0000 2017,2017-11-21 16:16:20+00:00,2017-11,other
1363226_76541,1363226,437419,"@AppleSupport Got iPhone X reservation # last night. Email says I have 24 hours. Site says ""Rez not found."" 1800# busy. Chat rejected. Help?",Fri Oct 27 18:21:10 +0000 2017,1363224,AppleSupport,@437419 We'd like to see how we can help. Can you send us a DM? We'll continue there. https://t.co/GDrqU22YpT,Fri Oct 27 20:55:14 +0000 2017,2017-10-27 18:21:10+00:00,2017-10,other
308230_15938,308230,189596,"@AppleSupport I contacted u 3 hrs ago, the problem is still there but an agent got my diagnostic analysis and I’m waiting for his response in a few days",Sat Oct 07 01:08:35 +0000 2017,308232,AppleSupport,@189596 Let's have a closer look at this. Please DM us. https://t.co/GDrqU22YpT,Sat Oct 07 04:03:51 +0000 2017,2017-10-07 01:08:35+00:00,2017-10,other
2695018_188096,2695018,269388,@AppleSupport I’ve just got charge for a app that free,Sun Nov 19 17:50:55 +0000 2017,2695017,AppleSupport,@269388 We can help out. We'd want to get you in touch with our iTunes Store support here: https://t.co/SDIe7UiyJN,Sun Nov 19 18:25:00 +0000 2017,2017-11-19 17:50:55+00:00,2017-11,other
1458778_82764,1458778,458601,@458602 @AppleSupport same...,Fri Nov 03 20:26:28 +0000 2017,1458777,AppleSupport,@458601 We're here to help. DM us which device you're working with and we'll get started. https://t.co/GDrqU22YpT,Fri Nov 03 23:52:50 +0000 2017,2017-11-03 20:26:28+00:00,2017-11,other
1483615_84738,1483615,464521,@AppleSupport is it normal for my MacBook charger to get so hot that I literally can’t touch it? 🙄,Fri Nov 03 02:12:35 +0000 2017,1483614,AppleSupport,@464521 We can check into this with you. Send us a DM with your current country to get started. https://t.co/GDrqU22YpT,Fri Nov 03 02:55:54 +0000 2017,2017-11-03 02:12:35+00:00,2017-11,battery_power_charging
1480747_84554,1480747,463824,@AppleSupport After the iOS 11.0.3 upgrade the keyboard shortcuts in landscape mode have disappeared. How do I get them back?,Mon Oct 16 21:14:57 +0000 2017,1480746,AppleSupport,@463824 We'd love to work together on this with you. Meet us in DM and we'll take a look together: https://t.co/GDrqU22YpT,Mon Oct 16 21:21:33 +0000 2017,2017-10-16 21:14:57+00:00,2017-10,software_update_os
2185346_151624,2185346,640011,I can’t charge my iPhone in my MacBook @AppleSupport,Thu Nov 09 17:12:11 +0000 2017,2185344,AppleSupport,"@640011 Thanks so much for reaching out! We'd be happy to look into what's going on with your iPhone not charging when plugged into your MacBook. To start, when your iPhone is plugged into your MacBook is the MacBook on and not in sleep mode?",Thu Nov 09 18:39:38 +0000 2017,2017-11-09 17:12:11+00:00,2017-11,other
1433345_80682,1433345,452803,How to fix when the apps always went down after idle a while @115858 @AppleSupport https://t.co/j4XWN5uZ4K,Tue Nov 07 12:51:51 +0000 2017,1433344,AppleSupport,"@452803 We want your iPhone working for you; we'll do all we can to help. To start, are you tapping the Home button when this happens?",Tue Nov 07 16:19:32 +0000 2017,2017-11-07 12:51:51+00:00,2017-11,other
1473808_86013,1473808,469427,"@116333 @116333 @AppleSupport I❤️apple products,I use iPhone,my concern is the battery,it lasts less than 2 hours when fully charged🤦🏾‍♀️",Fri Nov 03 10:17:27 +0000 2017,1505602,AppleSupport,@469427 We're happy to help. Can you give us some more details about what you're experiencing?,Fri Nov 03 16:23:00 +0000 2017,2017-11-03 10:17:27+00:00,2017-11,billing_subscription_store
